Name;Long;Lat;ModuleName;ModuleType
Relay;4.954205;52.332817;Thermostat;Thermostat
1670381436;"2022/12/07 03:50:36";17.3;14.5;0;591
1670382039;"2022/12/07 04:00:39";17.3;14.5;0;603
1670382641;"2022/12/07 04:10:41";17.3;14.5;0;602
1670383244;"2022/12/07 04:20:44";17.2;14.5;0;603
1670383835;"2022/12/07 04:30:35";17.2;14.5;0;591
1670384438;"2022/12/07 04:40:38";17.2;14.5;0;603
1670385040;"2022/12/07 04:50:40";17.2;14.5;0;602
1670385643;"2022/12/07 05:00:43";17.1;14.5;0;603
1670386245;"2022/12/07 05:10:45";17.1;14.5;0;602
1670386837;"2022/12/07 05:20:37";17.1;14.5;0;592
1670387439;"2022/12/07 05:30:39";17.1;14.5;0;602
1670388041;"2022/12/07 05:40:41";17.1;14.5;0;602
1670388644;"2022/12/07 05:50:44";17;14.5;0;603
1670389236;"2022/12/07 06:00:36";17;14.5;0;592
1670389838;"2022/12/07 06:10:38";17;14.5;0;602
1670390440;"2022/12/07 06:20:40";17;14.5;0;602
1670391043;"2022/12/07 06:30:43";17;14.5;0;603
1670391645;"2022/12/07 06:40:45";17;14.5;0;602
1670392065;"2022/12/07 06:47:45";17;18.5;0;420
1670392656;"2022/12/07 06:57:36";17;18.5;591;0
1670393259;"2022/12/07 07:07:39";17.2;18.5;603;0
1670393861;"2022/12/07 07:17:41";17.5;18.5;602;0
1670394464;"2022/12/07 07:27:44";17.9;18.5;603;0
1670395055;"2022/12/07 07:37:35";18.2;18.5;591;0
1670395658;"2022/12/07 07:47:38";18.4;18.5;173;430
1670396260;"2022/12/07 07:57:40";18.4;18.5;0;602
1670396863;"2022/12/07 08:07:43";18.4;18.5;258;345
1670397454;"2022/12/07 08:17:34";18.4;18.5;194;397
1670398057;"2022/12/07 08:27:37";18.4;18.5;194;409
1670398659;"2022/12/07 08:37:39";18.3;18.5;388;214
1670399261;"2022/12/07 08:47:41";18.4;18.5;419;183
1670399864;"2022/12/07 08:57:44";18.6;18.5;354;249
1670400456;"2022/12/07 09:07:36";18.8;18.5;0;592
1670401058;"2022/12/07 09:17:38";18.8;18.5;0;602
1670401660;"2022/12/07 09:27:40";18.8;18.5;0;602
1670402263;"2022/12/07 09:37:43";18.6;18.5;130;473
1670402853;"2022/12/07 09:47:33";18.5;18.5;139;451
1670403456;"2022/12/07 09:57:36";18.5;18.5;215;388
1670403617;"2022/12/07 10:00:17";18.5;14.5;161;0
1670404209;"2022/12/07 10:10:09";18.6;14.5;0;592
1670404811;"2022/12/07 10:20:11";18.6;14.5;0;602
1670405414;"2022/12/07 10:30:14";18.5;14.5;0;603
1670406016;"2022/12/07 10:40:16";18.5;14.5;0;602
1670406608;"2022/12/07 10:50:08";18.4;14.5;0;592
1670407210;"2022/12/07 11:00:10";18.3;14.5;0;602
1670407813;"2022/12/07 11:10:13";18.3;14.5;0;603
1670408415;"2022/12/07 11:20:15";18.2;14.5;0;602
1670409007;"2022/12/07 11:30:07";18.2;14.5;0;592
1670409609;"2022/12/07 11:40:09";18.1;14.5;0;602
1670410212;"2022/12/07 11:50:12";18;14.5;0;603
1670410814;"2022/12/07 12:00:14";18;14.5;0;602
1670411416;"2022/12/07 12:10:16";18;14.5;0;602
1670412008;"2022/12/07 12:20:08";18;14.5;0;592
1670412610;"2022/12/07 12:30:10";18.1;14.5;0;602
1670413213;"2022/12/07 12:40:13";18;14.5;0;603
1670413815;"2022/12/07 12:50:15";18.1;14.5;0;602
1670414418;"2022/12/07 13:00:18";18.1;14.5;0;603
1670415009;"2022/12/07 13:10:09";18.1;14.5;0;591
1670415612;"2022/12/07 13:20:12";18.2;14.5;0;603
1670416214;"2022/12/07 13:30:14";18.2;14.5;0;602
1670416817;"2022/12/07 13:40:17";18.3;14.5;0;603
1670417408;"2022/12/07 13:50:08";18.2;14.5;0;591
1670418011;"2022/12/07 14:00:11";18.1;14.5;0;603
1670418613;"2022/12/07 14:10:13";18;14.5;0;602
1670419216;"2022/12/07 14:20:16";18;14.5;0;603
1670419807;"2022/12/07 14:30:07";18;14.5;0;591
1670420410;"2022/12/07 14:40:10";17.9;14.5;0;603
1670421012;"2022/12/07 14:50:12";17.9;14.5;0;602
1670421614;"2022/12/07 15:00:14";17.8;14.5;0;602
1670422217;"2022/12/07 15:10:17";17.8;14.5;0;603
1670422809;"2022/12/07 15:20:09";17.8;14.5;0;592
1670423411;"2022/12/07 15:30:11";17.7;14.5;0;602
1670424013;"2022/12/07 15:40:13";17.7;14.5;0;602
1670424616;"2022/12/07 15:50:16";17.6;14.5;0;603
1670425207;"2022/12/07 16:00:07";17.6;14.5;0;591
1670425810;"2022/12/07 16:10:10";17.6;14.5;0;603
1670426412;"2022/12/07 16:20:12";17.5;14.5;0;602
1670427015;"2022/12/07 16:30:15";17.5;14.5;0;603
1670427617;"2022/12/07 16:40:17";17.5;14.5;0;602
1670428209;"2022/12/07 16:50:09";17.5;14.5;0;592
1670428467;"2022/12/07 16:54:27";17.5;18.5;0;258
1670429059;"2022/12/07 17:04:19";17.5;18.5;592;0
1670429661;"2022/12/07 17:14:21";17.7;18.5;602;0
1670430263;"2022/12/07 17:24:23";18.1;18.5;602;0
1670430866;"2022/12/07 17:34:26";18.4;18.5;204;399
1670431457;"2022/12/07 17:44:17";18.5;18.5;0;591
1670432060;"2022/12/07 17:54:20";18.5;18.5;0;603
1670432662;"2022/12/07 18:04:22";18.5;18.5;0;602
1670433265;"2022/12/07 18:14:25";18.4;18.5;0;603
1670433856;"2022/12/07 18:24:16";18.4;18.5;161;430
1670434459;"2022/12/07 18:34:19";18.3;18.5;280;323
1670435061;"2022/12/07 18:44:21";18.4;18.5;279;323
1670435664;"2022/12/07 18:54:24";18.5;18.5;183;420
1670436266;"2022/12/07 19:04:26";18.6;18.5;0;602
1670436858;"2022/12/07 19:14:18";18.5;18.5;129;463
1670437460;"2022/12/07 19:24:20";18.4;18.5;194;408
1670438063;"2022/12/07 19:34:23";18.5;18.5;194;409
1670438665;"2022/12/07 19:44:25";18.5;18.5;129;473
1670439257;"2022/12/07 19:54:17";18.5;18.5;129;463
1670439859;"2022/12/07 20:04:19";18.5;18.5;129;473
1670440461;"2022/12/07 20:14:21";18.6;18.5;0;602
1670441064;"2022/12/07 20:24:24";18.5;18.5;129;474
1670441666;"2022/12/07 20:34:26";18.5;18.5;0;602
1670442258;"2022/12/07 20:44:18";18.5;18.5;172;420
1670442860;"2022/12/07 20:54:20";18.5;18.5;22;580
1670443463;"2022/12/07 21:04:23";18.5;18.5;86;517
1670444065;"2022/12/07 21:14:25";18.5;18.5;43;559
1670444657;"2022/12/07 21:24:17";18.5;18.5;0;592
1670445259;"2022/12/07 21:34:19";18.5;18.5;129;473
1670445862;"2022/12/07 21:44:22";18.5;18.5;129;474
1670446464;"2022/12/07 21:54:24";18.5;18.5;0;602
1670447067;"2022/12/07 22:04:27";18.5;18.5;194;409
1670447658;"2022/12/07 22:14:18";18.5;18.5;193;398
1670448261;"2022/12/07 22:24:21";18.5;18.5;0;603
1670448669;"2022/12/07 22:31:09";18.5;14.5;129;279
1670449261;"2022/12/07 22:41:01";18.5;14.5;0;592
1670449863;"2022/12/07 22:51:03";18.5;14.5;0;602
1670450466;"2022/12/07 23:01:06";18.5;14.5;0;603
1670451068;"2022/12/07 23:11:08";18.4;14.5;0;602
1670451660;"2022/12/07 23:21:00";18.3;14.5;0;592
1670452262;"2022/12/07 23:31:02";18.2;14.5;0;602
1670452865;"2022/12/07 23:41:05";18.1;14.5;0;603
1670453467;"2022/12/07 23:51:07";18.1;14.5;0;602
1670454059;"2022/12/08 00:00:59";18;14.5;0;592
1670454661;"2022/12/08 00:11:01";17.9;14.5;0;602
1670455264;"2022/12/08 00:21:04";17.9;14.5;0;603
1670455866;"2022/12/08 00:31:06";17.9;14.5;0;602
1670456469;"2022/12/08 00:41:09";17.8;14.5;0;603
1670457060;"2022/12/08 00:51:00";17.8;14.5;0;591
1670457663;"2022/12/08 01:01:03";17.7;14.5;0;603
1670458265;"2022/12/08 01:11:05";17.7;14.5;0;602
1670458867;"2022/12/08 01:21:07";17.7;14.5;0;602
1670459459;"2022/12/08 01:30:59";17.6;14.5;0;592
1670460062;"2022/12/08 01:41:02";17.6;14.5;0;603
1670460664;"2022/12/08 01:51:04";17.6;14.5;0;602
1670461266;"2022/12/08 02:01:06";17.5;14.5;0;602
1670461869;"2022/12/08 02:11:09";17.5;14.5;0;603
1670462460;"2022/12/08 02:21:00";17.5;14.5;0;591
1670463063;"2022/12/08 02:31:03";17.5;14.5;0;603
1670463665;"2022/12/08 02:41:05";17.4;14.5;0;602
1670464268;"2022/12/08 02:51:08";17.4;14.5;0;603
1670464859;"2022/12/08 03:00:59";17.4;14.5;0;591
1670465462;"2022/12/08 03:11:02";17.4;14.5;0;603
1670466064;"2022/12/08 03:21:04";17.3;14.5;0;602
1670466667;"2022/12/08 03:31:07";17.3;14.5;0;603
1670467269;"2022/12/08 03:41:09";17.3;14.5;0;602
1670467861;"2022/12/08 03:51:01";17.3;14.5;0;592
1670468463;"2022/12/08 04:01:03";17.3;14.5;0;602
1670469066;"2022/12/08 04:11:06";17.2;14.5;0;603
1670469668;"2022/12/08 04:21:08";17.2;14.5;0;602
1670470260;"2022/12/08 04:31:00";17.2;14.5;0;592
1670470862;"2022/12/08 04:41:02";17.2;14.5;0;602
1670471464;"2022/12/08 04:51:04";17.2;14.5;0;602
1670472067;"2022/12/08 05:01:07";17.2;14.5;0;603
1670472669;"2022/12/08 05:11:09";17.2;14.5;0;602
1670473261;"2022/12/08 05:21:01";17.1;14.5;0;592
1670473863;"2022/12/08 05:31:03";17.1;14.5;0;602
1670474466;"2022/12/08 05:41:06";17.1;14.5;0;603
1670475068;"2022/12/08 05:51:08";17.1;14.5;0;602
1670475660;"2022/12/08 06:01:00";17.1;14.5;0;592
1670476262;"2022/12/08 06:11:02";17.1;14.5;0;602
1670476865;"2022/12/08 06:21:05";17;14.5;0;603
1670477467;"2022/12/08 06:31:07";17;14.5;0;602
1670478070;"2022/12/08 06:41:10";17;14.5;0;603
1670478554;"2022/12/08 06:49:14";17;18.5;0;484
1670479145;"2022/12/08 06:59:05";17;18.5;591;0
1670479748;"2022/12/08 07:09:08";17.2;18.5;603;0
1670480350;"2022/12/08 07:19:10";17.6;18.5;602;0
1670480953;"2022/12/08 07:29:13";18;18.5;603;0
1670481544;"2022/12/08 07:39:04";18.2;18.5;569;22
1670482147;"2022/12/08 07:49:07";18.3;18.5;194;409
1670482749;"2022/12/08 07:59:09";18.3;18.5;193;409
1670483351;"2022/12/08 08:09:11";18.4;18.5;278;324
1670483943;"2022/12/08 08:19:03";18.5;18.5;270;322
1670484545;"2022/12/08 08:29:05";18.5;18.5;151;451
1670485148;"2022/12/08 08:39:08";18.5;18.5;151;452
1670485750;"2022/12/08 08:49:10";18.5;18.5;183;419
1670486353;"2022/12/08 08:59:13";18.6;18.5;193;410
1670486944;"2022/12/08 09:09:04";18.6;18.5;0;591
1670487547;"2022/12/08 09:19:07";18.5;18.5;129;474
1670488149;"2022/12/08 09:29:09";18.5;18.5;194;408
1670488752;"2022/12/08 09:39:12";18.4;18.5;194;409
1670489343;"2022/12/08 09:49:03";18.5;18.5;259;332
1670489946;"2022/12/08 09:59:06";18.5;18.5;129;474
1670490043;"2022/12/08 10:00:43";18.6;14.5;0;97
1670490634;"2022/12/08 10:10:34";18.6;14.5;0;591
1670491237;"2022/12/08 10:20:37";18.6;14.5;0;603
1670491839;"2022/12/08 10:30:39";18.5;14.5;0;602
1670492441;"2022/12/08 10:40:41";18.4;14.5;0;602
1670493033;"2022/12/08 10:50:33";18.4;14.5;0;592
1670493636;"2022/12/08 11:00:36";18.3;14.5;0;603
1670494238;"2022/12/08 11:10:38";18.3;14.5;0;602
1670494840;"2022/12/08 11:20:40";18.2;14.5;0;602
1670495432;"2022/12/08 11:30:32";18.1;14.5;0;592
1670496034;"2022/12/08 11:40:34";18.1;14.5;0;602
1670496637;"2022/12/08 11:50:37";18;14.5;0;603
1670497239;"2022/12/08 12:00:39";18;14.5;0;602
1670497842;"2022/12/08 12:10:42";18;14.5;0;603
1670498433;"2022/12/08 12:20:33";18.1;14.5;0;591
1670499036;"2022/12/08 12:30:36";18.1;14.5;0;603
1670499638;"2022/12/08 12:40:38";18;14.5;0;602
1670500241;"2022/12/08 12:50:41";18;14.5;0;603
1670500843;"2022/12/08 13:00:43";18.1;14.5;0;602
1670501435;"2022/12/08 13:10:35";18.1;14.5;0;592
1670502037;"2022/12/08 13:20:37";18.2;14.5;0;602
1670502640;"2022/12/08 13:30:40";18.2;14.5;0;603
1670503242;"2022/12/08 13:40:42";18.2;14.5;0;602
1670503834;"2022/12/08 13:50:34";18.2;14.5;0;592
1670504436;"2022/12/08 14:00:36";18.1;14.5;0;602
1670505038;"2022/12/08 14:10:38";18.1;14.5;0;602
1670505641;"2022/12/08 14:20:41";18;14.5;0;603
1670506233;"2022/12/08 14:30:33";18;14.5;0;592
1670506835;"2022/12/08 14:40:35";17.9;14.5;0;602
1670507437;"2022/12/08 14:50:37";17.9;14.5;0;602
1670508040;"2022/12/08 15:00:40";17.9;14.5;0;603
1670508642;"2022/12/08 15:10:42";17.8;14.5;0;602
1670509234;"2022/12/08 15:20:34";17.7;14.5;0;592
1670509836;"2022/12/08 15:30:36";17.6;14.5;0;602
1670510439;"2022/12/08 15:40:39";17.6;14.5;0;603
1670511040;"2022/12/08 15:50:40";17.6;14.5;0;601
1670511632;"2022/12/08 16:00:32";17.6;14.5;0;592
1670512234;"2022/12/08 16:10:34";17.5;14.5;0;602
1670512837;"2022/12/08 16:20:37";17.5;14.5;0;603
1670513439;"2022/12/08 16:30:39";17.5;14.5;0;602
1670514041;"2022/12/08 16:40:41";17.5;14.5;0;602
1670514633;"2022/12/08 16:50:33";17.4;14.5;0;592
1670514698;"2022/12/08 16:51:38";17.4;18.5;0;65
1670515289;"2022/12/08 17:01:29";17.4;18.5;591;0
1670515892;"2022/12/08 17:11:32";17.7;18.5;603;0
1670516494;"2022/12/08 17:21:34";18;18.5;602;0
1670517097;"2022/12/08 17:31:37";18.4;18.5;399;204
1670517688;"2022/12/08 17:41:28";18.5;18.5;0;591
1670518291;"2022/12/08 17:51:31";18.5;18.5;0;603
1670518893;"2022/12/08 18:01:33";18.4;18.5;0;602
1670519495;"2022/12/08 18:11:35";18.4;18.5;150;452
1670520098;"2022/12/08 18:21:38";18.3;18.5;280;323
1670520690;"2022/12/08 18:31:30";18.4;18.5;268;324
1670521292;"2022/12/08 18:41:32";18.5;18.5;280;322
1670521894;"2022/12/08 18:51:34";18.6;18.5;119;483
1670522497;"2022/12/08 19:01:37";18.6;18.5;0;603
1670523088;"2022/12/08 19:11:28";18.5;18.5;0;591
1670523691;"2022/12/08 19:21:31";18.4;18.5;322;281
1670524293;"2022/12/08 19:31:33";18.4;18.5;323;279
1670524896;"2022/12/08 19:41:36";18.4;18.5;387;216
1670525487;"2022/12/08 19:51:27";18.5;18.5;258;333
1670526090;"2022/12/08 20:01:30";18.6;18.5;129;474
1670526692;"2022/12/08 20:11:32";18.6;18.5;0;602
1670527295;"2022/12/08 20:21:35";18.6;18.5;0;603
1670527897;"2022/12/08 20:31:37";18.5;18.5;161;441
1670528489;"2022/12/08 20:41:29";18.5;18.5;139;453
1670529091;"2022/12/08 20:51:31";18.5;18.5;214;388
1670529693;"2022/12/08 21:01:33";18.5;18.5;216;386
1670530296;"2022/12/08 21:11:36";18.6;18.5;172;431
1670530888;"2022/12/08 21:21:28";18.6;18.5;0;592
1670531490;"2022/12/08 21:31:30";18.6;18.5;0;602
1670532092;"2022/12/08 21:41:32";18.6;18.5;0;602
1670532695;"2022/12/08 21:51:35";18.6;18.5;0;603
1670533297;"2022/12/08 22:01:37";18.5;18.5;129;473
1670533889;"2022/12/08 22:11:29";18.5;18.5;129;463
1670534491;"2022/12/08 22:21:31";18.5;18.5;0;602
1670535029;"2022/12/08 22:30:29";18.5;14.5;129;409
1670535621;"2022/12/08 22:40:21";18.5;14.5;0;592
1670536223;"2022/12/08 22:50:23";18.4;14.5;0;602
1670536826;"2022/12/08 23:00:26";18.4;14.5;0;603
1670537428;"2022/12/08 23:10:28";18.4;14.5;0;602
1670538020;"2022/12/08 23:20:20";18.4;14.5;0;592
1670538622;"2022/12/08 23:30:22";18.3;14.5;0;602
1670539225;"2022/12/08 23:40:25";18.2;14.5;0;603
1670539827;"2022/12/08 23:50:27";18.1;14.5;0;602
1670540419;"2022/12/09 00:00:19";18;14.5;0;592
1670541021;"2022/12/09 00:10:21";18;14.5;0;602
1670541623;"2022/12/09 00:20:23";17.9;14.5;0;602
1670542226;"2022/12/09 00:30:26";17.9;14.5;0;603
1670542828;"2022/12/09 00:40:28";17.8;14.5;0;602
1670543420;"2022/12/09 00:50:20";17.8;14.5;0;592
1670544022;"2022/12/09 01:00:22";17.7;14.5;0;602
1670544625;"2022/12/09 01:10:25";17.7;14.5;0;603
1670545227;"2022/12/09 01:20:27";17.7;14.5;0;602
1670545819;"2022/12/09 01:30:19";17.6;14.5;0;592
1670546421;"2022/12/09 01:40:21";17.6;14.5;0;602
1670547024;"2022/12/09 01:50:24";17.6;14.5;0;603
1670547626;"2022/12/09 02:00:26";17.5;14.5;0;602
1670548229;"2022/12/09 02:10:29";17.5;14.5;0;603
1670548820;"2022/12/09 02:20:20";17.4;14.5;0;591
1670549423;"2022/12/09 02:30:23";17.4;14.5;0;603
1670550025;"2022/12/09 02:40:25";17.4;14.5;0;602
1670550627;"2022/12/09 02:50:27";17.3;14.5;0;602
1670551219;"2022/12/09 03:00:19";17.3;14.5;0;592
1670551822;"2022/12/09 03:10:22";17.3;14.5;0;603
1670552424;"2022/12/09 03:20:24";17.2;14.5;0;602
1670553026;"2022/12/09 03:30:26";17.2;14.5;0;602
1670553629;"2022/12/09 03:40:29";17.2;14.5;0;603
1670554220;"2022/12/09 03:50:20";17.1;14.5;0;591
1670554823;"2022/12/09 04:00:23";17.1;14.5;0;603
1670555425;"2022/12/09 04:10:25";17.1;14.5;0;602
1670556028;"2022/12/09 04:20:28";17;14.5;0;603
1670556619;"2022/12/09 04:30:19";17;14.5;0;591
1670557222;"2022/12/09 04:40:22";17;14.5;0;603
1670557824;"2022/12/09 04:50:24";17;14.5;0;602
1670558427;"2022/12/09 05:00:27";16.9;14.5;0;603
1670559029;"2022/12/09 05:10:29";16.9;14.5;0;602
1670559621;"2022/12/09 05:20:21";16.9;14.5;0;592
1670560223;"2022/12/09 05:30:23";16.9;14.5;0;602
1670560826;"2022/12/09 05:40:26";16.8;14.5;0;603
1670561428;"2022/12/09 05:50:28";16.8;14.5;0;602
1670562020;"2022/12/09 06:00:20";16.8;14.5;0;592
1670562622;"2022/12/09 06:10:22";16.8;14.5;0;602
1670563224;"2022/12/09 06:20:24";16.7;14.5;0;602
1670563687;"2022/12/09 06:28:07";16.7;18.5;0;463
1670564279;"2022/12/09 06:37:59";16.7;18.5;592;0
1670564881;"2022/12/09 06:48:01";16.9;18.5;602;0
1670565484;"2022/12/09 06:58:04";17.3;18.5;603;0
1670566086;"2022/12/09 07:08:06";17.6;18.5;602;0
1670566678;"2022/12/09 07:17:58";17.9;18.5;592;0
1670567280;"2022/12/09 07:28:00";18.1;18.5;602;0
1670567882;"2022/12/09 07:38:02";18.3;18.5;344;258
1670568485;"2022/12/09 07:48:05";18.4;18.5;216;387
1670569077;"2022/12/09 07:57:57";18.4;18.5;236;356
1670569679;"2022/12/09 08:07:59";18.4;18.5;258;344
1670570281;"2022/12/09 08:18:01";18.3;18.5;322;280
1670570884;"2022/12/09 08:28:04";18.3;18.5;451;152
1670571486;"2022/12/09 08:38:06";18.5;18.5;387;215
1670572079;"2022/12/09 08:47:59";18.6;18.5;388;205
1670572681;"2022/12/09 08:58:01";18.7;18.5;0;602
1670573284;"2022/12/09 09:08:04";18.6;18.5;194;409
1670573886;"2022/12/09 09:18:06";18.5;18.5;258;344
1670574478;"2022/12/09 09:27:58";18.5;18.5;204;388
1670575080;"2022/12/09 09:38:00";18.6;18.5;279;323
1670575683;"2022/12/09 09:48:03";18.6;18.5;150;453
1670576285;"2022/12/09 09:58:05";18.6;18.5;10;592
1670576468;"2022/12/09 10:01:08";18.6;14.5;0;183
1670577060;"2022/12/09 10:11:00";18.5;14.5;0;592
1670577662;"2022/12/09 10:21:02";18.4;14.5;0;602
1670578264;"2022/12/09 10:31:04";18.4;14.5;0;602
1670578867;"2022/12/09 10:41:07";18.3;14.5;0;603
1670579458;"2022/12/09 10:50:58";18.3;14.5;0;591
1670580061;"2022/12/09 11:01:01";18.2;14.5;0;603
1670580663;"2022/12/09 11:11:03";18;14.5;0;602
1670581266;"2022/12/09 11:21:06";18;14.5;0;603
1670581857;"2022/12/09 11:30:57";17.9;14.5;0;591
1670582460;"2022/12/09 11:41:00";17.8;14.5;0;603
1670583062;"2022/12/09 11:51:02";17.7;14.5;0;602
1670583665;"2022/12/09 12:01:05";17.7;14.5;0;603
1670584267;"2022/12/09 12:11:07";17.6;14.5;0;602
1670584859;"2022/12/09 12:20:59";17.6;14.5;0;592
1670585461;"2022/12/09 12:31:01";17.5;14.5;0;602
1670586064;"2022/12/09 12:41:04";17.5;14.5;0;603
1670586666;"2022/12/09 12:51:06";17.4;14.5;0;602
1670587268;"2022/12/09 13:01:08";17.4;14.5;0;602
1670587860;"2022/12/09 13:11:00";17.4;14.5;0;592
1670588462;"2022/12/09 13:21:02";17.3;14.5;0;602
1670589065;"2022/12/09 13:31:05";17.3;14.5;0;603
1670589667;"2022/12/09 13:41:07";17.3;14.5;0;602
1670590259;"2022/12/09 13:50:59";17.3;14.5;0;592
1670590861;"2022/12/09 14:01:01";17.3;14.5;0;602
1670591464;"2022/12/09 14:11:04";17.3;14.5;0;603
1670592066;"2022/12/09 14:21:06";17.3;14.5;0;602
1670592658;"2022/12/09 14:30:58";17.3;14.5;0;592
1670593260;"2022/12/09 14:41:00";17.3;14.5;0;602
1670593863;"2022/12/09 14:51:03";17.3;14.5;0;603
1670594465;"2022/12/09 15:01:05";17.3;14.5;0;602
1670595067;"2022/12/09 15:11:07";17.2;14.5;0;602
1670595659;"2022/12/09 15:20:59";17.2;14.5;0;592
1670596262;"2022/12/09 15:31:02";17.1;14.5;0;603
1670596864;"2022/12/09 15:41:04";17.1;14.5;0;602
1670597466;"2022/12/09 15:51:06";17;14.5;0;602
1670598058;"2022/12/09 16:00:58";17;14.5;0;592
1670598660;"2022/12/09 16:11:00";17;14.5;0;602
1670599263;"2022/12/09 16:21:03";17;14.5;0;603
1670599833;"2022/12/09 16:30:33";17;18.5;0;570
1670600425;"2022/12/09 16:40:25";17;18.5;592;0
1670601027;"2022/12/09 16:50:27";17.1;18.5;602;0
1670601630;"2022/12/09 17:00:30";17.4;18.5;603;0
1670602232;"2022/12/09 17:10:32";17.8;18.5;602;0
1670602824;"2022/12/09 17:20:24";18;18.5;592;0
1670603426;"2022/12/09 17:30:26";18.3;18.5;430;172
1670604028;"2022/12/09 17:40:28";18.4;18.5;129;473
1670604631;"2022/12/09 17:50:31";18.4;12;0;603
1670605233;"2022/12/09 18:00:33";18.3;12;0;602
1670605825;"2022/12/09 18:10:25";18.2;12;0;592
1670606427;"2022/12/09 18:20:27";18.1;12;0;602
1670607030;"2022/12/09 18:30:30";18;12;0;603
1670607632;"2022/12/09 18:40:32";17.9;12;0;602
1670608224;"2022/12/09 18:50:24";17.9;12;0;592
1670608826;"2022/12/09 19:00:26";17.8;12;0;602
1670609429;"2022/12/09 19:10:29";17.7;12;0;603
1670610031;"2022/12/09 19:20:31";17.6;12;0;602
1670610634;"2022/12/09 19:30:34";17.5;12;0;603
1670611225;"2022/12/09 19:40:25";17.5;12;0;591
1670611828;"2022/12/09 19:50:28";17.4;12;0;603
1670612430;"2022/12/09 20:00:30";17.3;12;0;602
1670613032;"2022/12/09 20:10:32";17.3;12;0;602
1670613624;"2022/12/09 20:20:24";17.2;12;0;592
1670614227;"2022/12/09 20:30:27";17.2;12;0;603
1670614829;"2022/12/09 20:40:29";17.1;12;0;602
1670615227;"2022/12/09 20:47:07";17.1;18.5;0;398
1670615819;"2022/12/09 20:56:59";17.1;18.5;592;0
1670616421;"2022/12/09 21:07:01";17.3;18.5;602;0
1670617023;"2022/12/09 21:17:03";17.6;18.5;602;0
1670617626;"2022/12/09 21:27:06";17.9;18.5;603;0
1670618218;"2022/12/09 21:36:58";18.1;18.5;592;0
1670618820;"2022/12/09 21:47:00";18.3;18.5;279;323
1670619422;"2022/12/09 21:57:02";18.4;18.5;151;451
1670620025;"2022/12/09 22:07:05";18.4;18.5;215;388
1670620627;"2022/12/09 22:17:07";18.5;18.5;300;302
1670621219;"2022/12/09 22:26:59";18.5;18.5;194;398
1670621821;"2022/12/09 22:37:01";18.5;18.5;258;344
1670622424;"2022/12/09 22:47:04";18.5;18.5;193;410
1670623026;"2022/12/09 22:57:06";18.5;18.5;194;408
1670623230;"2022/12/09 23:00:30";18.5;14.5;0;204
1670623822;"2022/12/09 23:10:22";18.5;14.5;0;592
1670624425;"2022/12/09 23:20:25";18.4;14.5;0;603
1670625027;"2022/12/09 23:30:27";18.3;14.5;0;602
1670625629;"2022/12/09 23:40:29";18.2;14.5;0;602
1670626221;"2022/12/09 23:50:21";18.1;14.5;0;592
1670626823;"2022/12/10 00:00:23";18.1;14.5;0;602
1670627426;"2022/12/10 00:10:26";17.9;14.5;0;603
1670628028;"2022/12/10 00:20:28";17.9;14.5;0;602
1670628620;"2022/12/10 00:30:20";17.9;14.5;0;592
1670629222;"2022/12/10 00:40:22";17.9;14.5;0;602
1670629825;"2022/12/10 00:50:25";17.9;14.5;0;603
1670630427;"2022/12/10 01:00:27";17.9;14.5;0;602
1670631030;"2022/12/10 01:10:30";17.8;14.5;0;603
1670631621;"2022/12/10 01:20:21";17.7;14.5;0;591
1670632224;"2022/12/10 01:30:24";17.6;14.5;0;603
1670632826;"2022/12/10 01:40:26";17.5;14.5;0;602
1670633429;"2022/12/10 01:50:29";17.5;14.5;0;603
1670634020;"2022/12/10 02:00:20";17.4;14.5;0;591
1670634623;"2022/12/10 02:10:23";17.3;14.5;0;603
1670635225;"2022/12/10 02:20:25";17.3;14.5;0;602
1670635827;"2022/12/10 02:30:27";17.2;14.5;0;602
1670636430;"2022/12/10 02:40:30";17.2;14.5;0;603
1670637022;"2022/12/10 02:50:22";17.1;14.5;0;592
1670637624;"2022/12/10 03:00:24";17.1;14.5;0;602
1670638226;"2022/12/10 03:10:26";17.1;14.5;0;602
1670638829;"2022/12/10 03:20:29";17;14.5;0;603
1670639420;"2022/12/10 03:30:20";17;14.5;0;591
1670640023;"2022/12/10 03:40:23";17;14.5;0;603
1670640625;"2022/12/10 03:50:25";16.9;14.5;0;602
1670641228;"2022/12/10 04:00:28";16.9;14.5;0;603
1670641830;"2022/12/10 04:10:30";16.9;14.5;0;602
1670642422;"2022/12/10 04:20:22";16.8;14.5;0;592
1670643024;"2022/12/10 04:30:24";16.8;14.5;0;602
1670643627;"2022/12/10 04:40:27";16.8;14.5;0;603
1670644229;"2022/12/10 04:50:29";16.7;14.5;0;602
1670644821;"2022/12/10 05:00:21";16.7;14.5;0;592
1670645423;"2022/12/10 05:10:23";16.7;14.5;0;602
1670646026;"2022/12/10 05:20:26";16.6;14.5;0;603
1670646628;"2022/12/10 05:30:28";16.6;14.5;0;602
1670647230;"2022/12/10 05:40:30";16.6;14.5;0;602
1670647822;"2022/12/10 05:50:22";16.6;14.5;0;592
1670648424;"2022/12/10 06:00:24";16.5;14.5;0;602
1670649027;"2022/12/10 06:10:27";16.5;14.5;0;603
1670649629;"2022/12/10 06:20:29";16.5;14.5;0;602
